,timestamp,bid,ask
155,1501614930,2744.0,2744.001
156,1501614930,2744.0,2744.0009999999997
157,1501614936,2744.0,2747.794000000001
158,1501614936,2747.794000000001,2747.794000000001
159,1501614936,2744.0,2747.7939453125
160,1501614936,2747.7939453125,2747.7939453125
161,1501614942,2747.7939453125,2747.7939453125
162,1501614942,2747.794000000001,2747.794000000001
163,1501614943,2744.0,2747.794000000001
164,1501614943,2744.0,2747.7939453125
165,1501614959,2747.794000000001,2747.794000000001
166,1501614959,2747.7939453125,2747.7939453125
167,1501614984,2744.001,2747.794000000001
168,1501614984,2744.0009765625,2747.7939453125
169,1501614984,2744.0009999999997,2747.794000000001
170,1501614990,2744.0,2747.7929999999997
171,1501614990,2744.0,2747.79296875
172,1501614990,2744.0,2747.793
173,1501614990,2744.0,2747.794000000001
174,1501614990,2744.0,2747.7939453125
175,1501614993,2745.1079999999997,2747.7929999999997
176,1501614993,2745.108,2747.793
177,1501614993,2745.10791015625,2747.79296875
178,1501614995,2745.108,2747.794000000001
179,1501614995,2745.1079999999997,2747.794000000001
180,1501614995,2745.10791015625,2747.7939453125
181,1501615011,2745.10791015625,2747.39111328125
182,1501615011,2745.1079999999997,2747.3909999999996
183,1501615011,2745.108,2747.391
184,1501615014,2745.1079999999997,2747.794000000001
185,1501615014,2745.108,2747.794000000001
186,1501615014,2745.10791015625,2747.7939453125
187,1501615015,2745.108,2747.794000000001
188,1501615023,2745.108,2747.793
189,1501615023,2745.1079999999997,2747.7929999999997
190,1501615023,2745.10791015625,2747.79296875
191,1501615026,2745.10791015625,2747.7939453125
192,1501615026,2745.108,2747.794000000001
193,1501615026,2747.7939453125,2747.7939453125
194,1501615026,2747.794000000001,2747.794000000001
195,1501615026,2745.1079999999997,2747.794000000001
196,1501615032,2745.10791015625,2747.794921875
197,1501615032,2745.10791015625,2748.7119140625
198,1501615032,2745.1079999999997,2747.796
199,1501615032,2745.1079999999997,2747.795
200,1501615032,2745.10791015625,2748.718994140625
201,1501615032,2745.108,2747.795
202,1501615032,2745.108,2747.796
203,1501615032,2745.1079999999997,2748.719
204,1501615032,2745.1079999999997,2748.712
205,1501615032,2745.10791015625,2747.7958984375
206,1501615032,2745.108,2748.719
207,1501615032,2745.108,2748.712
208,1501615044,2745.1079999999997,2748.763
209,1501615044,2745.10791015625,2748.762939453125
210,1501615044,2745.108,2748.763
211,1501615049,2745.108,2749.173
212,1501615049,2749.9709999999995,2749.9709999999995
213,1501615049,2745.108,2749.9709999999995
214,1501615049,2745.10791015625,2749.970947265625
215,1501615049,2745.10791015625,2749.968994140625
216,1501615049,2745.1079999999997,2749.173
217,1501615049,2745.10791015625,2749.173095703125
218,1501615049,2749.970947265625,2749.970947265625
219,1501615049,2745.1079999999997,2749.9709999999995
220,1501615050,2745.1079999999997,2749.969
221,1501615050,2745.10791015625,2749.968994140625
222,1501615050,2745.108,2749.969
223,1501615055,2745.108,2749.97
224,1501615055,2745.1079999999997,2749.97
225,1501615055,2745.10791015625,2749.969970703125
226,1501615059,2742.740966796875,2749.969970703125
227,1501615059,2745.0,2749.969970703125
228,1501615059,2744.0,2749.97
229,1501615059,2742.741,2749.97
230,1501615059,2745.0,2749.97
231,1501615059,2742.208984375,2749.969970703125
232,1501615059,2742.2090000000007,2749.97
233,1501615059,2744.0,2749.969970703125
234,1501615061,2742.2090000000007,2744.0009999999997
235,1501615061,2742.2090000000007,2744.001
236,1501615061,2742.208984375,2744.0009765625
237,1501615066,2738.902099609375,2744.0009765625
238,1501615066,2741.2859999999996,2744.0009999999997
239,1501615066,2738.905029296875,2744.0009765625
240,1501615066,2741.286,2744.001
241,1501615066,2738.902,2744.0009999999997
242,1501615066,2738.89990234375,2744.0009765625
243,1501615066,2738.902,2744.001
244,1501615066,2738.905,2744.0009999999997
245,1501615066,2738.9,2744.001
246,1501615066,2738.9,2744.0009999999997
247,1501615066,2741.285888671875,2744.0009765625
248,1501615066,2738.905,2744.001
249,1501615071,2738.9,2749.9709999999995
250,1501615071,2738.89990234375,2749.970947265625
251,1501615071,2749.9709999999995,2749.9709999999995
252,1501615071,2738.89990234375,2749.969970703125
253,1501615071,2738.9,2747.794000000001
254,1501615071,2749.970947265625,2749.970947265625
255,1501615071,2738.9,2749.97
256,1501615071,2738.89990234375,2747.7939453125
257,1501615078,2738.89990234375,2745.0
258,1501615078,2738.9,2745.0
259,1501615081,2738.906,2745.0
260,1501615081,2738.906005859375,2745.0
261,1501615082,2749.9709999999995,2749.9709999999995
262,1501615082,2749.970947265625,2749.970947265625
263,1501615082,2738.906005859375,2749.970947265625
264,1501615088,2749.968994140625,2749.970947265625
265,1501615088,2749.970947265625,2749.970947265625
266,1501615088,2749.969,2749.9709999999995
267,1501615103,2745.108,2749.9709999999995
268,1501615103,2745.10791015625,2749.970947265625
269,1501615103,2745.1079999999997,2749.9709999999995
270,1501615105,2745.0009765625,2749.970947265625
271,1501615105,2745.0009999999997,2749.9709999999995
272,1501615105,2745.0009999999997,2749.97
273,1501615105,2745.001,2749.97
274,1501615105,2745.0009765625,2749.969970703125
275,1501615105,2745.001,2749.9709999999995
276,1501615108,2745.10791015625,2749.969970703125
277,1501615108,2745.108,2749.97
278,1501615108,2745.1079999999997,2749.97
279,1501615114,2745.2,2749.97
280,1501615114,2745.199951171875,2749.969970703125
281,1501615127,2745.2,2747.898
282,1501615127,2745.199951171875,2747.89794921875
283,1501615127,2745.2,2747.8979999999997
284,1501615129,2745.199951171875,2748.718994140625
285,1501615129,2745.2,2748.719
286,1501615131,2745.108,2748.719
287,1501615131,2745.10791015625,2748.718994140625
288,1501615131,2745.1079999999997,2748.719
289,1501615133,2745.200927734375,2748.718994140625
290,1501615133,2745.2009999999996,2748.719
291,1501615133,2745.201,2748.719
292,1501615150,2745.10888671875,2748.718994140625
293,1501615150,2739.0,2748.719
294,1501615150,2739.0,2748.718994140625
295,1501615150,2745.109000000001,2748.719
296,1501615152,2739.001,2748.719
297,1501615154,2739.0009999999997,2748.719
298,1501615154,2739.001,2748.719
299,1501615154,2739.0009765625,2748.718994140625
300,1501615156,2745.2009999999996,2748.719
301,1501615156,2745.201,2748.719
302,1501615156,2745.200927734375,2748.718994140625
303,1501615167,2744.0,2748.718994140625
304,1501615167,2744.0,2748.719
305,1501615171,2745.199951171875,2748.718994140625
306,1501615171,2745.2,2748.719
307,1501615181,2745.201,2747.591
308,1501615181,2745.201,2748.719
309,1501615181,2745.2009999999996,2747.591
310,1501615181,2745.200927734375,2747.591064453125
311,1501615181,2745.200927734375,2748.718994140625
312,1501615181,2745.2009999999996,2748.719
313,1501615189,2745.717,2748.718
314,1501615189,2745.717041015625,2748.718017578125
315,1501615190,2745.717,2748.719
316,1501615190,2745.717041015625,2748.718994140625
317,1501615209,2745.717041015625,2748.714111328125
318,1501615209,2745.717,2748.7140000000004
319,1501615216,2745.717,2747.59
320,1501615216,2745.717041015625,2747.590087890625
321,1501615228,2745.717041015625,2748.714111328125
322,1501615228,2745.717,2748.7140000000004
323,1501615234,2745.717041015625,2745.717041015625
324,1501615234,2745.717041015625,2748.714111328125
325,1501615234,2745.717,2748.7140000000004
326,1501615234,2745.717,2745.717
327,1501615240,2745.717,2748.719
328,1501615240,2745.717041015625,2748.718994140625
329,1501615240,2748.719,2748.719
330,1501615240,2748.718994140625,2748.718994140625
331,1501615243,2745.717041015625,2747.589111328125
332,1501615243,2745.717,2747.5890000000004
333,1501615245,2745.199951171875,2747.589111328125
334,1501615245,2745.199951171875,2745.199951171875
335,1501615245,2745.2,2745.2
336,1501615245,2745.2,2747.5890000000004
337,1501615246,2740.0290000000005,2747.5890000000004
338,1501615246,2740.029052734375,2747.589111328125
339,1501615254,2740.0290000000005,2745.2
340,1501615254,2740.029052734375,2745.199951171875
341,1501615255,2740.03,2745.2
342,1501615255,2740.030029296875,2745.199951171875
343,1501615268,2740.03,2747.5890000000004
344,1501615268,2740.030029296875,2745.717041015625
345,1501615268,2740.03,2745.717
346,1501615268,2740.030029296875,2747.589111328125
347,1501615276,2745.199951171875,2747.589111328125
348,1501615276,2745.2,2747.5890000000004
349,1501615280,2745.2,2745.717
350,1501615280,2745.199951171875,2745.717041015625
351,1501615299,2748.714111328125,2748.718017578125
352,1501615299,2745.2,2747.5890000000004
353,1501615299,2748.7140000000004,2748.719
354,1501615299,2748.719,2748.719
355,1501615299,2748.718994140625,2748.718994140625
356,1501615299,2748.714111328125,2748.718994140625
357,1501615299,2745.199951171875,2747.589111328125
358,1501615299,2748.7140000000004,2748.718
359,1501615314,2748.714111328125,2748.718017578125
360,1501615314,2748.7140000000004,2748.718
361,1501615317,2740.031005859375,2748.718017578125
362,1501615317,2740.037109375,2748.718017578125
363,1501615317,2740.031,2748.718
364,1501615317,2745.199951171875,2748.718017578125
365,1501615317,2745.2,2748.718
366,1501615317,2740.0370000000007,2748.718
367,1501615318,2740.03,2748.718
368,1501615318,2740.030029296875,2748.718017578125
369,1501615319,2740.030029296875,2748.714111328125
370,1501615319,2740.03,2748.7140000000004
371,1501615320,2745.199951171875,2748.714111328125
372,1501615320,2745.2,2748.7140000000004
373,1501615321,2745.199951171875,2745.199951171875
374,1501615321,2745.2,2745.2
375,1501615323,2745.2,2748.7140000000004
376,1501615323,2740.030029296875,2748.714111328125
377,1501615323,2740.03,2748.7140000000004
378,1501615323,2745.199951171875,2748.714111328125
379,1501615325,2740.03,2748.7129999999997
380,1501615325,2740.030029296875,2748.712890625
381,1501615325,2740.03,2748.713
382,1501615328,2740.037109375,2748.712890625
383,1501615328,2740.0370000000007,2748.713
384,1501615328,2740.0370000000007,2748.7129999999997
385,1501615331,2740.0370000000007,2745.716
386,1501615331,2740.037109375,2745.716064453125
387,1501615332,2745.199951171875,2745.199951171875
388,1501615332,2745.2,2745.716
389,1501615332,2745.2,2745.2
390,1501615332,2745.199951171875,2745.716064453125
391,1501615334,2740.030029296875,2745.199951171875
392,1501615334,2740.0370000000007,2745.2
393,1501615334,2740.03,2745.2
394,1501615334,2740.037109375,2745.199951171875
395,1501615342,2745.2,2745.2
396,1501615342,2745.199951171875,2745.199951171875
397,1501615345,2742.759,2745.2
398,1501615345,2742.759033203125,2745.199951171875
399,1501615351,2742.759033203125,2748.714111328125
400,1501615351,2742.759,2745.716
401,1501615351,2742.759,2748.7140000000004
402,1501615351,2742.759033203125,2745.716064453125
403,1501615355,2745.199951171875,2748.7119140625
404,1501615355,2742.759,2748.712
405,1501615355,2742.759033203125,2748.7119140625
406,1501615355,2745.2,2748.712
407,1501615359,2745.199951171875,2745.199951171875
408,1501615359,2745.2,2745.2
409,1501615362,2745.199951171875,2748.7119140625
410,1501615362,2745.2,2748.712
411,1501615367,2748.7140000000004,2748.7140000000004
412,1501615367,2748.712,2748.712
413,1501615367,2745.199951171875,2748.714111328125
414,1501615367,2748.714111328125,2748.714111328125
415,1501615367,2748.7119140625,2748.7119140625
416,1501615367,2745.2,2748.7140000000004
417,1501615371,2748.7140000000004,2748.7140000000004
418,1501615371,2748.714111328125,2748.714111328125
419,1501615374,2748.7140000000004,2748.719
420,1501615374,2748.714111328125,2748.717041015625
421,1501615374,2748.714111328125,2748.718994140625
422,1501615374,2748.7140000000004,2748.717
423,1501615409,2748.7140000000004,2748.7140000000004
424,1501615409,2748.714111328125,2748.714111328125
425,1501615411,2748.714111328125,2748.989990234375
426,1501615411,2748.7140000000004,2748.719
427,1501615411,2748.714111328125,2748.718994140625
428,1501615411,2748.7140000000004,2748.99
429,1501615413,2748.719,2748.99
430,1501615413,2748.718994140625,2748.989990234375
431,1501615424,2748.719,2748.989
432,1501615424,2748.718994140625,2748.989013671875
433,1501615428,2748.718994140625,2748.989990234375
434,1501615428,2748.719,2748.99
435,1501615448,2748.719,2748.719
436,1501615448,2748.718994140625,2748.718994140625
437,1501615452,2748.719,2748.99
438,1501615452,2748.718994140625,2748.989990234375
439,1501615458,2748.719,2749.0
440,1501615458,2748.718994140625,2749.0
441,1501615458,2749.0,2749.0
442,1501615460,2748.719,2748.719
443,1501615460,2748.718994140625,2748.718994140625
444,1501615464,2748.718994140625,2748.989013671875
445,1501615479,2748.718994140625,2748.718994140625
446,1501615482,2749.0,2749.0
447,1501615482,2748.718994140625,2748.989013671875
448,1501615482,2748.718994140625,2749.0
449,1501615482,2748.718994140625,2748.9990234375
450,1501615483,2748.718994140625,2749.0
451,1501615485,2748.989013671875,2749.0
452,1501615493,2749.0,2749.0
453,1501615495,2748.989013671875,2749.0
454,1501615499,2749.0,2749.0
455,1501615502,2748.989013671875,2749.0
456,1501615509,2749.0,2749.0
457,1501615520,2748.989990234375,2749.0
458,1501615522,2749.0,2749.0
459,1501615525,2748.989990234375,2749.0
460,1501615526,2748.989990234375,2749.0
461,1501615526,2749.0,2749.0
462,1501615529,2749.0,2749.0
463,1501615531,2748.989990234375,2749.0
464,1501615537,2749.0,2749.0
465,1501615538,2748.989990234375,2749.0
466,1501615543,2745.2470703125,2749.0
467,1501615543,2748.714111328125,2749.0
468,1501615543,2748.989013671875,2749.0
469,1501615548,2749.0,2749.0
470,1501615548,2748.989013671875,2749.0
471,1501615551,2749.0,2749.0
472,1501615554,2748.989013671875,2749.0
473,1501615555,2748.9990234375,2748.9990234375
474,1501615555,2748.989990234375,2749.0
475,1501615555,2748.989990234375,2748.9990234375
476,1501615559,2748.9990234375,2749.0
477,1501615559,2749.0,2749.0
478,1501615567,2749.0,2749.0
479,1501615568,2748.9990234375,2749.0
480,1501615570,2748.989013671875,2749.0
481,1501615570,2749.0,2749.0
482,1501615574,2748.989013671875,2749.0
483,1501615576,2749.0,2749.0
484,1501615580,2749.0,2749.205078125
485,1501615613,2749.205078125,2749.205078125
486,1501615634,2749.27490234375,2749.89990234375
487,1501615644,2749.27490234375,2749.89990234375
488,1501615644,2749.89990234375,2749.89990234375
489,1501615645,2750.0,2750.0
490,1501615645,2749.27490234375,2749.9970703125
491,1501615645,2749.27490234375,2749.89990234375
492,1501615645,2749.27490234375,2750.0
493,1501615645,2749.27490234375,2749.97509765625
494,1501615645,2749.27490234375,2749.9990234375
495,1501615648,2749.205078125,2750.0
496,1501615649,2749.205078125,2749.97412109375
497,1501615652,2749.0009765625,2749.97412109375
498,1501615652,2749.0,2749.97412109375
499,1501615652,2749.2041015625,2749.97412109375
500,1501615656,2749.27490234375,2749.97412109375
501,1501615659,2749.89990234375,2749.97412109375
502,1501615661,2750.0,2750.0
503,1501615663,2749.89990234375,2750.0
504,1501615689,2750.0,2750.0
505,1501615689,2749.89990234375,2749.89990234375
506,1501615695,2749.89990234375,2750.0
507,1501615695,2749.001953125,2750.0
508,1501615695,2749.205078125,2750.0
509,1501615695,2749.90087890625,2750.0
510,1501615695,2750.0,2750.0
511,1501615695,2749.2060546875,2750.0
512,1501615695,2749.0009765625,2750.0
513,1501615702,2749.89990234375,2750.0
514,1501615710,2749.2060546875,2750.0
515,1501615710,2749.89990234375,2750.0
516,1501615710,2749.0,2750.0
517,1501615710,2749.89990234375,2749.89990234375
518,1501615710,2745.39990234375,2750.0
519,1501615710,2747.970947265625,2750.0
520,1501615710,2748.989013671875,2750.0
521,1501615717,2749.2060546875,2750.0
522,1501615727,2750.0,2750.0
523,1501615762,2749.2060546875,2750.0
524,1501615764,2750.0,2750.0
525,1501615768,2749.9990234375,2750.0
526,1501615771,2750.0,2750.0
527,1501615773,2750.0,2750.39892578125
528,1501615773,2750.0,2755.0
529,1501615773,2750.0,2750.39990234375
530,1501615777,2750.0,2750.0
531,1501615777,2750.0,2755.06103515625
532,1501615777,2750.0,2755.0
533,1501615784,2750.0,2758.0
534,1501615784,2750.0,2758.7939453125
535,1501615784,2758.802978515625,2758.803955078125
536,1501615784,2750.0,2758.803955078125
537,1501615794,2758.802978515625,2758.803955078125
538,1501615794,2758.803955078125,2758.803955078125
539,1501615801,2758.803955078125,2759.89990234375
540,1501615801,2758.803955078125,2758.803955078125
541,1501615813,2758.803955078125,2759.89892578125
542,1501615820,2758.803955078125,2759.89990234375
543,1501615830,2759.89990234375,2759.99609375
544,1501615830,2759.89990234375,2759.89990234375
545,1501615834,2758.803955078125,2759.99609375
546,1501615834,2758.803955078125,2758.803955078125
547,1501615835,2758.803955078125,2758.803955078125
548,1501615839,2758.804931640625,2759.89794921875
549,1501615848,2758.804931640625,2759.99609375
550,1501615848,2758.804931640625,2761.0
551,1501615848,2758.804931640625,2759.89892578125
552,1501615851,2758.805908203125,2761.0
553,1501615854,2758.805908203125,2761.498046875
554,1501615854,2758.805908203125,2761.487060546875
555,1501615856,2759.89794921875,2761.498046875
556,1501615861,2758.805908203125,2761.498046875
557,1501615861,2758.805908203125,2759.89697265625
558,1501615873,2758.805908203125,2759.89599609375
559,1501615875,2758.805908203125,2759.89697265625
560,1501615892,2759.89697265625,2759.89697265625
561,1501615900,2759.89697265625,2759.89697265625
562,1501615900,2758.805908203125,2759.89697265625
563,1501615904,2758.805908203125,2759.89697265625
564,1501615909,2758.805908203125,2758.805908203125
565,1501615912,2758.805908203125,2759.89697265625
566,1501615913,2759.89697265625,2759.89697265625
567,1501615915,2758.805908203125,2759.89697265625
568,1501615916,2759.89697265625,2759.89697265625
569,1501615918,2758.805908203125,2759.89697265625
570,1501615921,2755.110107421875,2759.89697265625
571,1501615921,2759.89697265625,2759.89697265625
572,1501615922,2755.110107421875,2759.89599609375
573,1501615924,2755.110107421875,2759.89697265625
574,1501615924,2759.89697265625,2759.89697265625
575,1501615926,2759.89697265625,2759.89697265625
576,1501615931,2756.62890625,2759.89697265625
577,1501615935,2758.803955078125,2759.89697265625
578,1501615937,2758.803955078125,2759.89697265625
579,1501615937,2759.89697265625,2759.89697265625
580,1501615940,2759.89697265625,2759.89697265625
581,1501615941,2758.803955078125,2759.89697265625
582,1501615943,2758.803955078125,2759.89697265625
583,1501615943,2759.89697265625,2759.89697265625
584,1501615946,2756.62890625,2759.89697265625
585,1501615947,2759.2060546875,2759.89697265625
586,1501615949,2759.2060546875,2759.89599609375
587,1501615953,2759.2060546875,2759.89697265625
588,1501615953,2759.89697265625,2759.89697265625
589,1501615955,2759.2060546875,2759.89697265625
590,1501615955,2759.89697265625,2759.89697265625
591,1501615957,2759.2060546875,2759.89697265625
592,1501615957,2759.89697265625,2759.89697265625
593,1501615960,2758.804931640625,2759.2060546875
594,1501615960,2758.804931640625,2759.89697265625
595,1501615962,2758.804931640625,2759.89697265625
596,1501615965,2758.803955078125,2758.803955078125
597,1501615965,2758.803955078125,2759.89697265625
598,1501615965,2752.97705078125,2759.89697265625
599,1501615966,2752.97705078125,2759.89599609375
600,1501615968,2752.97705078125,2758.803955078125
601,1501615968,2752.97705078125,2758.804931640625
602,1501615972,2752.97802734375,2758.803955078125
603,1501615979,2752.97802734375,2758.802978515625
604,1501615984,2752.97802734375,2758.72900390625
605,1501615989,2752.97802734375,2758.802978515625
606,1501615994,2752.300048828125,2758.802978515625
607,1501615994,2752.300048828125,2752.300048828125
608,1501615994,2752.301025390625,2758.802978515625
609,1501615994,2752.97705078125,2758.802978515625
610,1501615995,2752.300048828125,2758.802978515625
611,1501615996,2752.300048828125,2752.300048828125
612,1501615997,2752.300048828125,2758.802001953125
613,1501615998,2752.300048828125,2752.300048828125
614,1501615998,2752.300048828125,2758.802001953125
615,1501615999,2752.300048828125,2758.802001953125
616,1501615999,2752.300048828125,2752.300048828125
617,1501616000,2752.300048828125,2752.300048828125
618,1501616000,2752.300048828125,2758.802001953125
619,1501616002,2752.97802734375,2758.802001953125
620,1501616003,2752.97802734375,2758.803955078125
621,1501616003,2752.97802734375,2758.72802734375
622,1501616003,2752.97802734375,2758.802001953125
623,1501616003,2752.97802734375,2759.2060546875
624,1501616004,2752.97802734375,2759.89697265625
625,1501616004,2752.97802734375,2759.89599609375
626,1501616007,2758.72802734375,2759.89697265625
627,1501616012,2758.72802734375,2758.802001953125
628,1501616016,2752.97802734375,2758.802001953125
629,1501616022,2752.97802734375,2758.72802734375
630,1501616026,2752.97802734375,2758.72802734375
631,1501616026,2758.72802734375,2758.72802734375
632,1501616031,2751.0009765625,2758.72802734375
633,1501616033,2751.0009765625,2759.89599609375
634,1501616033,2751.0009765625,2761.4970703125
635,1501616033,2751.0009765625,2762.800048828125
636,1501616034,2752.97802734375,2762.800048828125
637,1501616036,2752.97802734375,2764.09912109375
638,1501616037,2759.2109375,2764.09912109375
639,1501616037,2764.09912109375,2764.09912109375
640,1501616038,2759.2109375,2764.09912109375
641,1501616039,2759.2109375,2764.09912109375
642,1501616039,2764.09912109375,2764.09912109375
643,1501616040,2764.09912109375,2764.09912109375
644,1501616041,2764.09912109375,2764.989990234375
645,1501616042,2764.09912109375,2764.09912109375
646,1501616043,2764.09912109375,2764.989990234375
647,1501616044,2759.2109375,2764.989990234375
648,1501616044,2759.2109375,2759.89599609375
649,1501616047,2759.2109375,2764.09912109375
650,1501616047,2764.09912109375,2764.989990234375
651,1501616047,2764.09912109375,2764.09912109375
652,1501616050,2762.800048828125,2763.10595703125
653,1501616056,2759.2109375,2763.10595703125
654,1501616064,2764.0,2764.0
655,1501616065,2759.89697265625,2764.0
656,1501616069,2759.89697265625,2763.10498046875
657,1501616070,2762.800048828125,2763.10498046875
658,1501616070,2762.800048828125,2764.154052734375
659,1501616070,2759.89697265625,2764.154052734375
660,1501616077,2764.0,2764.154052734375
661,1501616080,2762.800048828125,2764.154052734375
662,1501616081,2762.800048828125,2762.98291015625
663,1501616081,2759.89697265625,2762.98291015625
664,1501616095,2759.89697265625,2764.153076171875
